investigation-mercury-emissions-historic-tin-mercury-mirrors|Torge, M./Krug, Sonja/Bücker, M./Scharf, H./Witthuhn, H. (2011):Investigation of mercury emissions of historic tin-mercury-mirrors.In: The e-journal of nondestructive testing & ultrasonics,  pp. 1–8. Online: http://www.ndt.net/article/art2011/papers/Torge.pdf (last access: 1 August 2016).
"planned-assaults-nofamily-house-lovehouse-texas-zero|Lerup, Lars (1987):Planned Assaults. The Nofamily House, Love/House, Texas Zero. Montréal: Centre Canadian d'Architecture/Canadian Centre for Architecture ; Cambridge, MA: Distributed by the MIT Press."
eintrag-inflationar|Hilnhütter, Sara (2013):Eintrag »inflationär«.In: dies./Sengezer, Edlem/Schubert, Olga von (Hg.): Glossar inflationärer Begriffe, von [dilettantisch] bis [virtuos]. Ein Buch über die Verbreitung künstlerischer Praktiken in der Arbeitswelt. Berlin: Neue Gesellschaft für Bildende Kunst, S. 59–66.
design-als-wissenskultur-interferenzen-zwischen-design-und-wissensdiskursen-seit-1960|Mareis, Claudia (2011):Design als Wissenskultur: Interferenzen zwischen Design- und Wissensdiskursen _seit 1960. Bielefeld: transcript.
die-einhegung-des-anderen-turkische-polnische-und-russlanddeutsche-einwanderer-deutschland|Eder, Klaus/Rauer, Valentin/Schmidtke, Oliver (2004):Die Einhegung des Anderen. Türkische, polnische und russlanddeutsche Einwanderer in Deutschland. Wiesbaden: Springer VS. 
modelle-der-computersimulation-aktuelle-herausforderungen|Weinkamer, Richard (2014):Modelle in der Computersimulation: aktuelle Herausforderungen. In: Balke, Friedrich/Siegert, Bernhard/Vogl, Joseph (Hg.): Modelle und Modellierung. Paderborn: Wilhelm Fink Verlag, S. 121–134.
ein-raum-voller-glaser-die-nasspraparatesammlung-im-berliner-naturkundemuseum|te Heesen, Anke (2014): Ein Raum voller Gläser. Die Nasspräparatesammlung im Berliner Naturkundemuseum.In: dies./Vöhringer, Margarete (Hg.): Wissenschaft im Museum – Ausstellung im Labor. Berlin: Kadmos, S. 216–230.
copulatory-system-european-pinnotheridae-crustacea-brachyura|Becker, Carola/Türkay, Michael/Brandis, Dirk (2012):The copulatory system of European Pinnotheridae (Crustacea: Brachyura).In: Journal of Morphology, vol. 273, no. 11, pp. 1306-1318.
biocide-determination-ethnological-collections|Krug, Sonja/Tello, H./Unger, A./Paz, B./Simon, S. (2007): Biocide Determination in Ethnological Collections.In: Zeitschrift für Kunsttechnologie und Konservierung, vol. 21, no. 2, pp. 270–274.
gewalt-im-bild-das-phanomen-der-medialen-gewalt-im-athen-des-6-und-5-jh-v-chr|Muth, Susanne (2008):Gewalt im Bild. Das Phänomen der medialen Gewalt im Athen des 6. und 5. Jh. v. Chr.Image & Context, Bd. 1. Habilitation. Berlin: De Gruyter.
medien-der-geschichte-antikes-griechenland-und-rom|Dally, Ortwin/Hölscher, Tonio/Muth, Susanne/Schneider, Rolf Michael (Hg.) (2014):Medien der Geschichte – Antikes Griechenland und Rom.Berlin: De Gruyter. 
sturz-den-raum-illusion-und-ihre-auflosung-andrea-pozzos-barocken-deckenfresko-st-ignazio-und-im-stereoskopischen-film-dredd-3d|Feiersinger, Luisa (2015):Sturz in den Raum. Illusion und ihre Auflösung in Andrea Pozzos barocken Deckenfresko in St. Ignazio und im stereoskopischen Film Dredd 3D.In: Spöhrer, Markus (Hg.): Die ästhetisch-narrativen Dimensionen des 3D-Films: Neue Perspektiven der Stereoskopie. Springer: Heidelberg.
not-just-another-portal-not-just-another-digital-library-portrait-europeana-application-program-interface|Concordia, Cesare/Gradmann, Stefan/Siebinga, Sjoerd (2010): Not just another portal, not just another digital library: A portrait of Europeana as an application program interface. In: International Federation of Library Associations and Institutions, vol.  36, no. 1, pp. 61–69. doi: 10.1177/0340035209360764.
publikation-qualitat-reputation-zu-den-rahmenbedingungen-einer-dreiecksbeziehung-den-geisteswissenschaften-unter-digital-vernetzten-bedingungen|Gradmann, Stefan (2008):Publikation, Qualität, Reputation: Zu den Rahmenbedingungen einer Dreiecksbeziehung in den Geisteswissenschaften unter digital-vernetzten Bedingungen. In: Lack, Elisabeth/Markschies, Christoph (Hg.): What the hell is quality? Qualitätsstandards in den Geisteswissenschaften. Frankfurt u.a.: Campus-Verlag, S. 230–250.
vom-verfertigen-der-gedanken-im-digitalen-diskurs-versuch-einer-wechselseitigen-bestimmung-hermeneutischer-und-empirizistischer-positionen|Gradmann, Stefan (2004):Vom Verfertigen der Gedanken im digitalen Diskurs. Versuch einer wechselseitigen Bestimmung hermeneutischer und empirizistischer Positionen.In: Historical Research, vol. 20, no. 1, pp. 56–63.
praktiken|Vöhringer, Margarete (2013): Praktiken.In: Borgards, Roland u.a. (Hg.): Literatur und Wissen. Ein interdisziplinäres Handbuch. Stuttgart: Metzler, S. 45–49.
sehen-und-handeln|Bredekamp, Horst/Krois, John (Hg.): Sehen und Handeln. Actus et Imago, Bd. 1. Berlin: Akademie Verlag.
digital-document-and-interpretation-re-thinking-text-and-scholarship-electronic-settings-poiesis-praxis|Gradmann, Stefan/Meister, Jan C. (2008): Digital document and interpretation. Re-thinking »text« and scholarship in electronic settings Poiesis & Praxis. In: International Journal of Technology Assessment and Ethics of Science, vol. 5, no. 2, pp. 139–153.
digital-document-and-interpretation-re-thinking-text-and-scholarship-electronic-settings-poiesis-praxis_2|Gradmann, Stefan/Meister, Jan C. (2008): Digital document and interpretation. Re-thinking »text« and scholarship in electronic settings Poiesis & Praxis. In: International Journal of Technology Assessment and Ethics of Science, vol. 5, no. 2, pp. 139–153. doi: 10.1007/s10202-007-0042-y.
long-lost-friends-wechselbeziehungen-zwischen-design-medien-und-wissenschaftsforschung|Mareis, Claudia/Windgätter, Christof (Hg.) (2013):Long Lost Friends: Wechselbeziehungen zwischen Design-, Medien- und Wissenschaftsforschung. Zürich: diaphanes.
genetic-diversity-and-phylogeography-two-diploid-ferns-asplenium-fontanum-subsp-fontanum-and-petrarchae-subsp-bivalens-western-mediterranean|Hunt, H.V./Ansell, S.A./Russell, S.J./Schneider, H./Vogel, Johannes C. (2009): Genetic diversity and phylogeography in two diploid ferns, Asplenium fontanum subsp. fontanum and A. petrarchae subsp. bivalens, in the western Mediterranean_. In: Molecular Ecology, vol. 18, pp. 4940–4954.
structure-and-ultrastructure-eyes-tornaria-larvae-glossobalanus-marginatus|Braun, Kathrin/Kaul-Strehlow, Sabrina/Ullrich-Lüter, Esther/Stach, Thomas (2015):Structure and ultrastructure of eyes of tornaria larvae of Glossobalanus marginatus. In: Org. Divers. Evol., vol. 15,  pp. 423–428. doi:10.1007/s13127-015-0206-x.
das-allumfassende-auge-zur-bildsukzession-bei-jacques-de-gheyn-ii|Hadjinicolaou, Yannis (2012):Das allumfassende Auge. Zur Bildsukzession bei Jacques de Gheyn II.In: Feist, Ulrike und Markus Rath (Hg.):  in imagine ego. Facetten von Bildakt und Verkörperung. Festgabe für Horst Bredekamp. Berlin: Akademie Verlag, S. 93-116.
giovanni-ambrogio-bevilacqua-maria-das-kind-anbetend-painting-material-analysis|Herm, C./Krug, Sonja/Mazurek, J./Schilling, M. (2008):Giovanni Ambrogio Bevilacqua »Maria, das Kind anbetend«. Painting Material Analysis.In: Zeitschrift für Kunsttechnologie und Konservierung, vol. 22, no. 1, pp. 20–26.
building-unfinished-architecture-and-human-action|Lerup, Lars (1977):Building the Unfinished. Architecture and Human Action.Sage library of social research, vol. 53. Beverly Hills: Sage Publications.
modelle-und-modellierung|Balke, Friedrich/Siegert, Bernhard/Vogl, Joseph (Hg.) (2014):Modelle und Modellierung.Paderborn: Wilhelm Fink Verlag.
intellectual-birdhouse-artistic-practice-research|Dombois, Florian/Meta Bauer,_ Ute/Mareis, Claudia/Schwab, Michael (eds.) (2012):Intellectual Birdhouse:_ Artistic Practice as Research.London: Koenig Books.
themenheft-open-access-der-zeitschrift-fur-bibliothekswesen-und-bibliographie|Schirmbacher, Peter/Dobratz, Susanne (Hg.) (2007):Themenheft »Open Access« der Zeitschrift für Bibliothekswesen und Bibliographie.Jg. 54, Nr. 4–5. 
die-maske-als-medium-zur-gesichtsdarstellung-im-fruhen-film|Vöhringer, Margarete (2013): Die Maske als Medium. Zur Gesichtsdarstellung im frühen Film. In: Klein, Tobias R./Porath, Erik (Hg.): Kinästhetik und Kommunikation. Ränder und Interferenzen des Ausdrucks. Berlin, S. 328–340.
die-zukunft-der-architektur-utopisches-und-konkretes-im-bauen-der-russischen-avantgarde|Vöhringer, Margarete (2013): Die Zukunft der Architektur. Utopisches und Konkretes im Bauen der Russischen Avantgarde.In: Willer, Stefan/Weidner, Daniel (Hg.): Prophetie und Prognostik. Verfügungen über Zukunft in Wissenschaften, Religionen und den Künsten. München: Wilhelm Fink Verlag, S. 191–208.
morphology-female-reproductive-system-european-pea-crabs-crustacea-brachyura-pinnotheridae|Becker, Carola/Brandis, Dirk/Storch, Volker (2011):Morphology of the female reproductive system of European pea crabs. (Crustacea: Brachyura: Pinnotheridae).In: Journal of Morphology, vol. 272, no. 1, pp. 12-26.
preussische-gedankenbildung-wilhelm-von-humboldt-und-die-sprachen-der-welt|Trabant, Jürgen (2014): Preußische Gedankenbildung. Wilhelm von Humboldt und die Sprachen der Welt.In: Neugebauer, Wolfgang (Hg.): Oppenheim-Vorlesungen zur Geschichte Preußens an der Humboldt-Universität zu Berlin und der Berlin-Brandenburgischen Akademie der Wissenschaften. Berlin: Duncker & Humblot.
search-architecture-virtual-space-introduction-virtual-space-theory|Ettlinger, Or (2007):In Search of Architecture in Virtual Space: An introduction to the Virtual Space Theory.In: SAJAH, vol. 22, no. 1, pp. 10-23.
identifying-overlapping-and-hierarchical-thematic-structures-networks-scholarly-papers-comparison-three-approaches|Havemann, Frank/Gläser, Jochen/Heinz, Michael/Struck, Alexander (2012):Identifying overlapping and hierarchical thematic structures in networks of scholarly papers: A comparison of three approaches.In: PLoS ONE, vol. 7, no. 3, e33255. doi:10.1371/journal.pone.0033255. 
designing-thinking-angewandte-imagination-und-kreativitat-um-1960|Mareis, Claudia (Hg.) (2016):Designing Thinking. Angewandte Imagination und Kreativität um 1960.München: Wilhelm Fink Verlag.
synthesize|Mareis, Claudia/Miyazaki, Shintaro (Hg.) (2016):Synthesize! Berlin: Kadmos Verlag (im Druck).
das-bild-theorie-geschichte-praxis|Bruhn, Matthias (2009):Das Bild. Theorie – Geschichte – Praxis.Akademie Studienbücher: Kulturwissenschaften. Berlin: Akademie Verlag.
zur-rolle-der-hochschulrechenzentren-im-zeitalter-der-informationsgesellschaft|Schirmbacher, Peter u.a. (1999):Zur Rolle der Hochschulrechenzentren im Zeitalter der Informationsgesellschaft.ZKI-Publikationen. Online unter: http://www.online.uni-marburg.de/hrz/chronik/quellen/zki-zur-rolle-der-hrz-1999.pdf (zuletzt aufgerufen: 8. August 2016).
wild-thing-unordentliche-prozesse-design-und-wissenschaft|Mareis, Claudia/Windgätter, Christof (Hg.) (2016):Wild Thing. Unordentliche Prozesse in Design und Wissenschaft.Berlin: Kadmos Verlag.
interview-mit-mercedes-bunz-unter-dem-eintrag-vernetzt|Hilnnhütter, Sara (2013):Interview mit Mercedes Bunz unter dem Eintrag »vernetzt«.In: dies./Sengezer, Eylem/Schubert, Olga von (Hg.) (2015):  Glossar inflationärer Begriffe, von [dilettantisch] bis [virtuos]. Ein Buch über die Verbreitung künstlerischer Praktiken in der Arbeitswelt.  Berlin: Neue Gesellschaft für Bildende Kunst, S. 167–175.
entwickeln-ordnen-messen|Exzellenzcluster »Bild Wissen Gestaltung. Ein Interdisziplinäres Labor« (Hg.):Entwickeln – Ordnen – Messen.Die Themenklasse »Bild Wissen Gestaltung« 2014. Berlin: BWG.
european-pea-crabs-taxonomy-morphology-and-host-ecology-crustacea-brachyura-pinnotheridae|Becker, Carola (2012):European Pea Crabs – Taxonomy, morphology and host-ecology (Crustacea, Brachyura, Pinnotheridae).Diss., Goethe-Universität Frankfurt am Main.
sober-ornament-materiality-and-luxury-german-modern-architecture-and-design|Schuldenfrei, Robin (2016):Sober Ornament: Materiality and Luxury in German Modern Architecture and Design.In: Payne, Alina/Necipo_lu, Gülru (Eds.): Histories of Ornament: From Global to Local. Princeton: Princeton University Press, pp. 334–345.
manifestationen-im-entwurf-design-architektur-ingenieurwesen|Schmitz, Thomas/Häußling, Roger/Mareis, Claudia/Groninger Hannah (Hg.) (2016):Manifestationen im Entwurf. Design – Architektur – Ingenieurwesen. Bielefeld: transcript.
geschickte-sprunge-physik-und-medium-bei-martin-heidegger|Vagt, Christina (2012): Geschickte Sprünge. Physik und Medium bei Martin Heidegger.Berlin/Zürich: diaphanes.
explorers-and-entrepreneurs-behind-camera-stories-behind-pictures-and-photographs-image-archive-ibero-american-institute|Wolff, Gregor (ed.) (2015): Explorers and Entrepreneurs Behind the Camera. The Stories Behind the Pictures and the Photographs from the Image Archive of the Ibero-American Institute. Berlin: Ibero-Amerikanisches Institut.
bildwelten-des-wissens-kunsthistorisches-jahrbuch-fur-bildkritik-bd-11-bilder-prozessen|Bredekamp, Horst/Werner, Gabriele (Hg.) (2003):Bildwelten des Wissens. Kunsthistorisches Jahrbuch für Bildkritik, Bd. 1,1: Bilder in Prozessen.Berlin: De Gruyter.
bildwelten-des-wissens-kunsthistorisches-jahrbuch-fur-bildkritik-bd-12-oberflachen-der-theorie|Bredekamp, Horst/Werner, Gabriele (Hg.) (2003):Bildwelten des Wissens. Kunsthistorisches Jahrbuch für Bildkritik, Bd. 1,2: Oberflächen der Theorie.Berlin: De Gruyter.
toward-new-ontology-scientific-vision|Hoel, Aud Sissel/Carusi, Annamaria (2014):Toward a New Ontology of Scientific Vision.In: Coopmans, Catelijne/Vertesi, Janet/Lynch, Michael/Woolgar, Steve (eds.): Representation in Scientific Practice Revisited. Cambridge, MA: MIT Press, pp. 201-221.
bildwelten-des-wissens-kunsthistorisches-jahrbuch-fur-bildkritik-bd-21-bildtechniken-des-ausnahmestandes|Bredekamp, Horst/Werner, Gabriele (Hg.) (2004):Bildwelten des Wissens. Kunsthistorisches Jahrbuch für Bildkritik, Bd. 2,1: Bildtechniken des Ausnahmestandes.Berlin: De Gruyter.
explorative-experimente-ampere-faraday-und-die-ursprunge-der-elektrodynamik|Steinle, Friedrich (2005):Explorative Experimente. Ampère, Faraday und die Ursprünge der Elektrodynamik. Boethius, Bd. 5. Stuttgart: Steiner.
avantgarde-und-psychotechnik-wissenschaft-kunst-und-technik-der-wahrnehmungsexperimente-der-fruhen-sowjetunion|Vöhringer, Margarete (2007): Avantgarde und Psychotechnik. Wissenschaft, Kunst und Technik der Wahrnehmungsexperimente in der frühen Sowjetunion. Göttingen: Wallstein-Verlag.
taxonomy-and-morphology-european-pea-crabs-crustacea-brachyura-pinnotheridae|Becker, Carola/ Türkay, Michael (2010):Taxonomy and morphology of European pea crabs (Crustacea: Brachyura: Pinnotheridae).In: Journal of Natural History, vol. 44, no. 25-26, pp. 1555-1575.
henri-bergson-dauer-und-gleichzeitigkeit-uber-einsteins-relativitatstheorie|Vagt, Christina (Hg.) (2015):Henri Bergson, Dauer und Gleichzeitigkeit. Über Einsteins Relativitätstheorie.Übers. von Andreas Breitling. Hamburg: Philo Fine Arts. 
bildwelten-des-wissens-kunsthistorisches-jahrbuch-fur-bildkritik-bd-42-bilder-ohne-betrachter|Bruhn, Matthias (Hg.) (2006):Bildwelten des Wissens. Kunsthistorisches Jahrbuch für Bildkritik, Bd. 4,2: Bilder ohne Betrachter.Berlin: De Gruyter.
trembling-membranes-and-inevitable-light-traps-photographs-dorota-walentynowicz-drgajace-membrany-i-swietlne-pulapki-o-fotografiach-doroty-walentynowicz|Kunze, Franziska (2015): On trembling membranes and inevitable light-traps – the photographs of Dorota Walentynowicz / Drgaj_ce membrany i _wietlne pu_apki – o fotografiach Doroty Walentynowicz. In: Dorota Walentynowicz. Recording Theatre / Teatr Zapisu, exh.-cat., State Gallery of Art, Sopot, 2015, pp. 28–37.
concept-formation-and-limits-justification-discovering-two-electricities|Steinle, Friedrich (2006):Concept formation and the limits of justification. »Discovering« the two electricities.In: Schickore, Jutta/Steinle, Friedrich (eds.): Revisiting Discovery and Justification. Historical and philosophical perspectives on the context distinction. Dordrecht: Springer. Archimedes, pp. 183–195. 
sammlung-ausstellung-und-forschung-am-darwin-museum-moskau|Vöhringer, Margarete (2014): Sammlung,  Ausstellung  und  Forschung  am  Darwin-Museum  in  Moskau.In: Anke te Heesen/dies.: Wissenschaft im Museum – Ausstellung im Labor. Berlin: Kadmos, S. 89–107.
all-things-are-vectors-kosmologie-und-synergetik-bei-richard-buckminster-fuller-und-alfred-north-whitehead|Vagt, Christina (2016):»All Things Are Vectors.« Kosmologie und Synergetik bei Richard Buckminster Fuller und Alfred North-Whitehead.In: Petzer, Tatjana/Steiner, Stephan (Hg.): Synergie. Kultur- und Wissensgeschichte einer Denkfigur. Paderborn: Wilhelm Fink Verlag, S. 227–246.
bild-modell-aller-retour|Wendler, Reinhard/Bruder, Johannes/Hinterwaldner, Inge/Merz, Martina (Hg.) (2011):Bild Modell, Aller-Retour.Rheinsprung 11. Zeitschrift für Bildkritik, Ausg. 2. Online unter: https://rheinsprung11.unibas.ch/archiv/ausgabe-02.html (zuletzt aufgerufen: 8. August 2016).
das-vermessene-paradies-positionen-zu-new-york|Scherer, Bernd M./Diederichsen, Detlef (Hg.) (2007):Das vermessene Paradies. Positionen zu New York.Berlin: Verlag Theater der Zeit.
bildwelten-des-wissens-kunsthistorisches-jahrbuch-fur-bildkritik-bd-32_2|Dünkel, Gabriele (Hg.) (2006):Bildwelten des Wissens. Kunsthistorisches Jahrbuch für Bildkritik, Bd. 4,1: Farbstrategien. Berlin: De Gruyter.
bildwelten-des-wissens-kunsthistorisches-jahrbuch-fur-bildkritik-bd-81-kontaktbilder|Dünkel, Vera (Hg.) (2010):Bildwelten des Wissens. Kunsthistorisches Jahrbuch für Bildkritik, Bd. 8,1: Kontaktbilder. Berlin: De Gruyter.
fakty-w-tysjatschi-raz-waschnee-slow-fiksatsija-eksperimentow-w-fiziologii-literature-i-fotografii-dt-fakten-sind-tausendmal-wichtiger-als-worte-ein-experimentelles-aufschreibeverfahren-physiologie-literatur-und-photographie|Vöhringer, Margarete (2014): »Fakty w tysjatschi raz waschnee slow«: Fiksatsija Eksperimentow w Fiziologii, Literature i Fotografii (dt.: »Fakten sind tausendmal wichtiger als Worte«: Ein experimentelles Aufschreibeverfahren in Physiologie, Literatur und Photographie).In: Vekshin, Georgii (Hg.): Wtoroj Brikowski Sbornik: Metodologija i Praktika Russkogo Formalizma (dt.: Zweiter Brik Sammelband: Methoden und Praktiken des Russischen Formalismus). Moskau, S. 265–269.
wissenschaft-im-museum-ausstellung-im-labor|te Heesen, Anke/Vöhringer, Margarete (Hg.) (2014): Wissenschaft im Museum – Ausstellung im Labor. Berlin: Kadmos.
martin-muller-aids-stephanie-wodianka-juliane-ebert-hg-metzler-lexikon-moderne-mythen-figuren-konzepte-ereignisse-2014-stuttgart-metzler|Müller, Martin (2014): AIDS.In: Wodianka, Stephanie/Ebert, Juliane (Hg.): Metzler Lexikon Moderne Mythen: Figuren, Konzepte, Ereignisse. Stuttgart: Metzler. 
philosophy-and-second-person-peirce-wilhelm-von-humboldt-benveniste-and-personal-pronouns-universals-communication|Viola, Tullio (2011):Philosophy and the Second Person: Peirce, Wilhelm von Humboldt, Benveniste, and Personal Pronouns as Universals of Communication.In: Transactions of the Charles S. Peirce Society, vol. 47, no. 4 , pp. 389–420.
das-spiel-mit-modellen-eine-methodische-verwandtschaft-kunstlerischer-werk-und-molekularbiologischer-erkenntnisprozesse|Wendler, Reinhard (2008):Das Spiel mit Modellen. Eine methodische Verwandtschaft künstlerischer Werk- und molekularbiologischer Erkenntnisprozesse. In: Reichle, Ingeborg u.a. (Hg.): Visuelle Modelle. München/Paderborn: Wilhelm Fink Verlag, S. 101–116.
interpretation-und-illusion-probleme-mit-teleskopischen-bildern-am-beispiel-der-marskanale|Wendler, Reinhard (2008):Interpretation und Illusion. Probleme mit teleskopischen Bildern am Beispiel der Marskanäle.In: Bredekamp, Horst/Schneider, Birgit/Dünkel, Vera (Hg.): Das Technische Bild. Kompendium zu einer Stilgeschichte wissenschaftlicher Bilder. Berlin: De Gruyter, S. 120–131.
zu-einer-unscharferelation-der-modelle-prazision-und-produktivitat-mehrdeutiger-modelle-der-gestaltung|Wendler, Reinhard (2015):Zu einer Unschärferelation der Modelle. Präzision und Produktivität mehrdeutiger Modelle in der Gestaltung. In: Bredekamp, Horst/Schäffner, Wolfgang (Hg.): Haare hören – Strukturen wissen – Räume agieren. Berichte aus dem Interdisziplinären Labor »Bild Wissen Gestaltung«. Bielefeld: transcript, S. 133–146. 
peirce-and-iconology-habitus-embodiment-and-analogy-between-philosophy-and-architecture|Viola, Tullio (2012):Peirce and Iconology: Habitus, Embodiment, and the Analogy between Philosophy and Architecture. In: European Journal of Pragmatism and American Philosophy, vol. 4, no. 1, pp. 6–31. Online: http://lnx.journalofpragmatism.eu/wp-content/uploads/2012/07/2_viola.pdf (last access: 8 August 2016).
umgang-mit-technik-kulturelle-praktiken-und-kulturwissenschaftliche-forschungskonzepte|Beck, Stefan (1997):Umgang mit Technik. Kulturelle Praktiken und kulturwissenschaftliche Forschungskonzepte.Berlin: Akademie.
wissenskulturen-wissensgeschichte-und-historische-epistemologie|Zittel, Claus (2014):Wissenskulturen, Wissensgeschichte und Historische Epistemologie.In: Rivista Internazionale di Filosofia e Psicologia, Nr. 5, S. 29–42 (zuletzt aufgerufen: 8. August 2016) sowie in: Sandkühler, Hans Jörg  (Hg.): Wissen. Wissenskulturen und die Kontextualität des Wissens. Bern: Peter Lang Verlag, S. 83–103.
ludwik-fleck-und-der-stilbegriff-den-naturwissenschaften-stil-als-wissenschaftshistorische-epistemologische-und-asthetische-kategorie|Zittel, Claus (2011):Ludwik Fleck und der Stilbegriff in den Naturwissenschaften. Stil als wissenschaftshistorische, epistemologische und ästhetische Kategorie.In: Bredekamp, Horst/Krois, John (Hg.): Sehen und Handeln (Actus et Imago, 1). Berlin: Akademie-Verlag, S. 171–206.
fast-and-accurate-digital-morphometry-facial-expressions|Grewe, Carl Martin/Schreiber, Lisa/Zachow, Stefan (2015): Fast and Accurate Digital Morphometry of Facial Expressions. In: Facial Plastic Surgery, vol. 31, no. 5, pp. 431–438. doi: 10.1055/s-0035-1564720.
zur-tiefengrammatik-des-lebendigen-eine-kritische-einfuhrung-zu-eugene-thackers-biomedien-thomas-ballhausen-alessandro-barberi-et-al-hg-medienimpulse-2014-wien-braumuller-peer-reviewed|Müller, Martin (2014):Zur Tiefengrammatik des Lebendigen. Eine kritische Einführung zu Eugene Thackers Biomedien. In: Thomas Ballhausen, Alessandro Barberi et al. (Hg.) Medienimpulse (2014). Wien, Braumüller. (peer-reviewed)In: Ballhausen, Thomas u.a. (Hg.): Medienimpulse. Wien: Braumüller.
wie-geht-kultur-unter-die-haut-emergente-praxen-der-schnittstelle-von-medizin-lebens-und-sozialwissenschaft|Beck, Stefan/Kehl, Christoph/Niewöhner, Jörg (Hg.) (2008):Wie geht Kultur unter die Haut? Emergente Praxen an der Schnittstelle von Medizin, Lebens- und Sozialwissenschaft.Bielefeld: transcript.
interlacing-brain-contextualizing-body-relational-understandings-social-neuroscience|Beck, Stefan (2012):Interlacing the brain, contextualizing the body. Relational understandings in social neuroscience.In: Liljefors, Max/Lundin, Susanne/Wiszmeg, Andréa (eds.): The Atomized Body. The Cultural Life of Stem Cells, Genes and Neurons. Lund: Nordic Academic Press, pp. 113-142.
first-species-whose-parent-computersynthetic-biology-technoscience-colonizing-futures-and-problem-digital|Müller, Martin (2016):»First Species Whose Parent Is a Computer«—Synthetic Biology as Technoscience, Colonizing Futures, and the Problem of the Digital.In: Hagen, Kristin et al. (ed.): Ambivalences of Creating Life. Societal and Philosophical Dimensions of Synthetic Biology. New York: Springer.
noch-offen-prolegomena-zu-einer-textkritischen-edition-der-asthetischen-theorie-adornos|Zittel, Claus/Endres, Martin/Pichler, Axel (2013):»noch offen«. Prolegomena zu einer textkritischen Edition der »Ästhetischen Theorie« Adornos.In: Editio. Internationales Jahrbuch für Editionswissenschaft. Bd. 27, H. 1, S. 173–204.
informed-strategies-political-action-ip-based-social-media|Andrea Knaut (2012): Informed Strategies of Political Action in IP-based Social Media.In: David Hercheui, Magda et. al. (eds.): ICT Critical Infrastructures and Society. 10th IFIP TC 9 International Conference on Human Choice and Computers, HCC10 2012, Amsterdam, The Netherlands, September 27–28, 2012, Proceedings. Heidelberg et. al.: Springer, pp. 376–386.
does-explicit-expectation-really-affect-preparation|Umbach, V. J./Schwager, S./Frensch, P. A./Gaschler, Robert (2012):Does explicit expectation really affect preparation?In: Frontiers in Psychology, vol. 3, art. 378. doi: 10.3389/fpsyg.2012.00378.
instructed-task-demands-and-utilization-action-effect-anticipation|Gaschler, Robert/Nattkemper, Dieter (2012): Instructed task demands and utilization of action effect anticipation. In: Frontiers in Psychology, vol. 3, art. 578. doi: 10.3389/fpsyg.2012.00578.
intelligent-object-exploration|Gaschler, Robert/Katz, D./Grund, M./Frensch, P. A./Brock, O. (2012):Intelligent object exploration.In: M. Inaki (Ed.), Human machine interaction. Rijeka: InTech, pp. 235-260. doi: 10.5772/25836.
ramified-covers-projective-plane-ii-generalizing-segres-theory-michael-friedman-rebbeca-lehman-maxim-leyenson-mina-teicher-publish-jems-volume-14-3-2012-pp-971996_2|Friedman, Michael/Lehman, Rebbeca/Leyenson, Maxim/Teicher, Mina (2012):On ramified covers of the projective plane II: Generalizing Segre's theory.In: JEMS, vol. 14, no. 3, pp. 971–996.
implicit-sequence-learning-based-instructed-task-set|Gaschler, Robert/Frensch, P. A./Cohen, A./Wenke, D. (2012): Implicit sequence learning based on instructed task set.In: Journal of Experimental Psychology: Learning, Memory, and Cognition, vol. 38, pp. 1389-1407. doi: 10.1037/a0028071.
expectation-mismatch-differences-between-self-generated-and-cue-induced-expectations|Gaschler, Robert*/Schwager, Sabine*/Umbach, Valentin J./Frensch, Peter A./Schubert, Torsten (2014):Expectation mismatch: Differences between self-generated and cue-induced expectations.In: Neuroscience and Biobehavioral Reviews, vol. 46, pp. 139–157 [*equally contributing authors].
indien-vs-amerika-uber-friedrich-schlegels-sprache-und-weisheit-der-indier_2|Trabant, Jürgen (2015): Indien vs. Amerika: Über Friedrich Schlegels Sprache und Weisheit der Indier. In: Krämer, Philipp/Lenz, Markus A./Messling, Markus (Hg.): Rassedenken in der Sprach- und Textreflexion. Kommentierte Grundlagentexte des langen 19. Jahrhunderts. München: Fink, S. 27–46.
playing-curve-testing-quantitative-predictions-skill-acquisition-theories-development-chess-performance|Gaschler, Robert/Progscha, Johanna/Smallbone, Kieran/Ram, Nilam/Bilali, Merim (2014): Playing off the curve –Testing quantitative predictions of skill acquisition theories in development of chess performance.In: Frontiers in Psychology, vol. 5, art. 923. doi: 10.3389/fpsyg.2014.00923.
rezension-von-tomasello-michael-2014-eine-naturgeschichte-des-menschlichen-denkens-ubers-jurgen-schroder|Trabant, Jürgen (2015): Rezension von Tomasello, Michael (2014): Eine Naturgeschichte des menschlichen Denkens (Übers. Jürgen Schröder). Frankfurt a. M.: Suhrkamp. In: Zeitschrift für Rezensionen zur germanistischen Sprachwissenschaft. Jg. 7, Nr. 1–2, S. 177–183. doi: 10.1515/zrs-2015-0034.
