page_ptr_id,date,body,main_image_id,featured,image_carousel,main_image_caption,gefoerdert_durch_img_id,active,after_title,before_title,body_de,body_en,body_es,main_image_caption_de,main_image_caption_en,main_image_caption_es,search_description_de,search_description_en,search_description_es,seo_title_de,seo_title_en,seo_title_es,slug_de,slug_en,slug_es,title_de,title_en,title_es,url_path_de,url_path_en,url_path_es,is_digital,is_open_access,is_print,language,qualification,typ,year,urls
1542,2014-07-08,,,f,[],,,1,"Sechs Audioessays zur Gestaltung auditiver Stadterfahrung in Kooperation mit dem Deutschlandradio Kultur.","Schwesinger, Sebastian/Falkner, Gerhard (2014):",,,,,,,,,,,,,sechs-audioessays-zur-gestaltung-auditiver-stadterfahrung-kooperation-mit-dem-deutschlandradio-kultur_2,,,"L.A. final cut.",,,/home/sechs-audioessays-zur-gestaltung-auditiver-stadterfahrung-kooperation-mit-dem-deutschlandradio-kultur_2/,,,f,f,f,de,1,1,2014-07-08,
926,2015-06-09,,,f,[],,,1,"In: Kruse, Jan-Philipp/deLire, Luce (Hg.): Kritik Praxis Krankenhaus. Berlin: xenomoi, S. 17–37.","Keil, Maria (2015):",,,,,,,,,,,,,visite-der-klinik-das-bett-ist-krank-kommentiert-von-thomas-ebke,,,"Visite der Klinik: Das Bett ist krank! Kommentiert von Thomas Ebke.",,,/home/visite-der-klinik-das-bett-ist-krank-kommentiert-von-thomas-ebke/,,,f,f,t,de,1,3,2015-07-06,
839,2008-06-07,,,f,[],,,1,"München: Hirmer.","Wullen, Moritz/Mahrzahn, Joachim (Hg.) (2008):",,,,,,,,,,,,,mythos-babylon,,,"Mythos Babylon.",,,/home/mythos-babylon/,,,f,f,t,de,1,4,2008-07-06,
1490,2013-07-08,,,f,[],,,1,"In: Arch+. Zeitschrift für Architektur und Städtebau, Nr. 213, S. 205–236.","Kraft, Sabine/Krausse, Joachim/Schneider, Philipp (2013):",,,,,,,,,,,,,reader-information-design-die-welt-bildern-erklaren,,,"Reader Information Design. Die Welt in Bildern erklären.",,,/home/reader-information-design-die-welt-bildern-erklaren/,,,f,f,t,de,1,2,2013-07-08,
1691,2016-07-12,,,f,[],,,1,"In: Bauwelt, Nr. 21.2014, S. 34–35.","Rabe, Henrike (2014):",,,,,,,,,,,,,den-70er-jahren-gingen-die-jungen-architekten-wieder-hinaus-um-gegen-den-status-quo-zu-kampfen,,,"In den 70er Jahren gingen die jungen Architekten wieder hinaus, um gegen den Status quo zu kämpfen.",,,/home/den-70er-jahren-gingen-die-jungen-architekten-wieder-hinaus-um-gegen-den-status-quo-zu-kampfen/,,,t,f,t,de,1,2,2014-07-12,
2293,2015-08-09,PDF,,f,[],,,1,"Diss., Universität Rostock.","Jirikowski, Günther (2015):",PDF,,,,,,,,,,,,evolution-der-muskelentwicklung-der-malacostraca-crustacea-vergleichende-untersuchung-ausgewahlter-vertreter-vor-dem-hintergrund-embryonallarvaler-transformationen,,,"Evolution der Muskelentwicklung der Malacostraca (Crustacea) – Vergleichende Untersuchung ausgewählter Vertreter vor dem Hintergrund embryonal/larvaler-Transformationen.",,,/home/evolution-der-muskelentwicklung-der-malacostraca-crustacea-vergleichende-untersuchung-ausgewahlter-vertreter-vor-dem-hintergrund-embryonallarvaler-transformationen/,,,t,t,t,de,3,5,2015-08-09,"http://rosdok.uni-rostock.de/file/rosdok_disshab_0000001428/rosdok_derivate_0000029086/Dissertation_Jirikowski_2015.pdf http://rosdok.uni-rostock.de/file/rosdok_disshab_0000001428/rosdok_derivate_0000029086/Dissertation_Jirikowski_2015.pdf http://rosdok.uni-rostock.de/file/rosdok_disshab_0000001428/rosdok_derivate_0000029086/Dissertation_Jirikowski_2015.pdf http://rosdok.uni-rostock.de/file/rosdok_disshab_0000001428/rosdok_derivate_0000029086/Dissertation_Jirikowski_2015.pdf"
1654,2015-07-11,,,f,[],,,1,"In: SoundEffects – An Interdisciplinary Journal of Sound and Sound Experience, Jg. 5. Nr. 2 (im Erscheinen).","Maier, Carla J./Schulze, Holger (2015):",,,,,,,,,,,,,tacit-grooves-sound-art-aesthetic-artifacts-analog-archives,,,"Tacit Grooves of Sound Art: Aesthetic Artifacts as Analog Archives.",,,/home/tacit-grooves-sound-art-aesthetic-artifacts-analog-archives/,,,t,t,f,en,1,2,2015-07-11,
208,2014-12-04,,,f,[],,,1,,,,,,,,,,,,,,,publikationen-der-arch-218,,,"Publikationen in der ARCH+ 218",,,/home/publikationen-der-arch-218/,,,f,f,f,de,1,1,2016-07-06,
2204,2014-08-02,,,f,[],,,1,"In: Stadtgalerie Mannheim (Hg.): Vanessa May (Werkkatalog).","Meinicke, Yasmin( 2014):",,,,,,,,,,,,,vanessa-may-skulptur-installation-symbol,,,"Vanessa May – Skulptur, Installation, Symbol.",,,/home/vanessa-may-skulptur-installation-symbol/,,,f,f,t,de,1,3,2014-08-02,
2235,2013-08-08,,,f,[],,,1,"In: Klein, Tobias R./Porath, Erik (Hg.): Kinästhetik und Kommunikation. Ränder und Interferenzen des Ausdrucks. Berlin, S. 328–340.","Vöhringer, Margarete (2013):",,,,,,,,,,,,,die-maske-als-medium-zur-gesichtsdarstellung-im-fruhen-film,,,"Die Maske als Medium. Zur Gesichtsdarstellung im frühen Film.",,,/home/die-maske-als-medium-zur-gesichtsdarstellung-im-fruhen-film/,,,f,f,t,de,1,3,2013-08-08,
1905,2003-07-15,,,f,[],,,1,"Berlin: Dahlem Univ. Press.","Schäffner, Wolfgang u. a. (Hg.) (2003):",,,,,,,,,,,,,buhnen-des-wissens-interferenzen-zwischen-wissenschaft-und-kunst,,,"Bühnen des Wissens. Interferenzen zwischen Wissenschaft und Kunst.",,,/home/buhnen-des-wissens-interferenzen-zwischen-wissenschaft-und-kunst/,,,f,f,t,de,1,4,2003-07-15,
2594,2016-09-19,,,f,[],,,1,"In: Bildwelten des Wissens. Kunsthistorisches Jahrbuch für Bildkritik, Bd. 12: Image Guidance. Bedingungen bildgeführter Operation. Berlin: De Gruyter, S. 96–97.","Franz, Nina (2016):",,,,,,,,,,,,,painting-target,,,"Painting the Target.",,,/home/painting-target/,,,t,f,t,de,1,3,2016-09-19,
2410,2016-09-07,,,f,[],,,1,"In: Klonk, Charlotte (ed.): New Laboratories. Historical and Critical Perspectives on Contemporary Developments. With texts by Ronald Göbel, Sabine Hansmann, Charlotte Klonk, Christina Landbrecht, Henrike Rabe, and Verena Straub. Berlin/Boston: De Gruyter, pp. 121–146.","Rabe, Henrike (2016):",,,,,,,,,,,,,informal-spaces-laboratories,,,"Informal Spaces in Laboratories.",,,/home/informal-spaces-laboratories/,,,t,f,t,en,1,3,2016-09-07,
1918,2014-07-16,,,f,[],,,1,"In: Boehm, Gottfried/Alloa, Emmanuel/Budelacci, Orlando/Wildgruber, Gerald (Hg.): Imagination. Suchen und Finden. Paderborn: Fink, 113-126.","Schäffner, Wolfgang (2014):",,,,,,,,,,,,,die-macht-des-punktes-euklid-mit-proklos,,,"Die Macht des Punktes. Euklid mit Proklos.",,,/home/die-macht-des-punktes-euklid-mit-proklos/,,,f,f,t,de,1,3,2014-07-16,
2586,2015-09-15,,1213,f,[],,,1,"Übers. von Andreas Breitling. Hamburg: Philo Fine Arts.","Vagt, Christina (Hg.) (2015):",,,,,,,,,,,,,henri-bergson-dauer-und-gleichzeitigkeit-uber-einsteins-relativitatstheorie,,,"Henri Bergson, Dauer und Gleichzeitigkeit. Über Einsteins Relativitätstheorie.",,,/home/henri-bergson-dauer-und-gleichzeitigkeit-uber-einsteins-relativitatstheorie/,,,f,f,t,de,1,5,2015-09-15,
902,2012-06-09,,,f,[],,,1,"In: ders./Queisner, Moritz/Viola, Tullio (Hg.): Das bildnerische Denken: Charles S. Peirce (Actus et Imago, 5). Berlin: Akademie-Verlag, S. 149–175.","Engel, Franz (2012):",,,,,,,,,,,,,epistemy-und-andere-grotesken,,,"Epistêmy und andere Grotesken.",,,/home/epistemy-und-andere-grotesken/,,,t,f,t,de,1,3,2012-07-06,
990,2016-06-14,,,f,[],,,1,,,,,,,,,,,,,,,judith-radlein-christine-schmid-die-etwas-andere-treppe-jerewans-kaskade-deutungen-eines-urbanen-monuments,,,"Judith Rädlein, Christine Schmid: Die etwas andere Treppe – Jerewans Kaskade. Deutungen eines urbanen Monuments.",,,,,,f,f,f,de,1,1,2016-07-06,
812,2011-06-06,,,f,[],,,1,"In: Making Sense. For an Effective Aesthetics, Lorna Collins and Elizabeth Rush (Eds.), Oxford, Peter Lang, 2011","Ribault, Patricia (2011):",,,,,,,,,,,,,making-makes-sense-craft-exploratory-mode-thinking,,,"Making makes sense. Craft as an exploratory mode of thinking.",,,/home/making-makes-sense-craft-exploratory-mode-thinking/,,,t,f,t,en,1,3,2011-07-06,
1089,2009-06-18,,,f,[],,,1,"Frankfurt a. M.: S. Fischer.","Rheinberger, Hans-Jörg/Müller-Wille, Staffan (2009):",,,,,,,,,,,,,vererbung-geschichte-und-kultur-eines-biologischen-konzepts,,,"Vererbung. Geschichte und Kultur eines biologischen Konzepts.",,,/home/vererbung-geschichte-und-kultur-eines-biologischen-konzepts/,,,f,f,t,de,1,5,2009-07-06,
1796,2014-07-13,PDF,,f,[],,,1,"In: Contributions to Zoology, no. 83, pp. 87–105.","Scholtz, Gerhard (2014):",PDF,,,,,,,,,,,,evolution-crabs-history-and-deconstruction-prime-example-convergence,,,"Evolution of Crabs – History and Deconstruction of a Prime Example of Convergence.",,,/home/evolution-crabs-history-and-deconstruction-prime-example-convergence/,,,t,f,t,en,1,2,2014-07-13,"http://www.ctoz.nl/cgi/t/text/get-pdf?c=ctz;idno=8302a01 http://www.ctoz.nl/cgi/t/text/get-pdf?c=ctz;idno=8302a01 http://www.ctoz.nl/cgi/t/text/get-pdf?c=ctz;idno=8302a01 http://www.ctoz.nl/cgi/t/text/get-pdf?c=ctz;idno=8302a01"
2056,2015-07-25,PDF,,f,[],,,1,"In: Fianance and Society, Jg. 1, Nr. 2, S. 38–41.","Vogl, Joseph (2015):",PDF,,,,,,,,,,,,end-illusion,,,"The End of an Illusion.",,,/home/end-illusion/,,,t,t,t,en,1,2,2015-07-25,"http://financeandsociety.org/wp-content/uploads/2015/12/FS_1_2_6_Vogl.pdf http://financeandsociety.org/wp-content/uploads/2015/12/FS_1_2_6_Vogl.pdf http://financeandsociety.org/wp-content/uploads/2015/12/FS_1_2_6_Vogl.pdf http://financeandsociety.org/wp-content/uploads/2015/12/FS_1_2_6_Vogl.pdf"
2375,2015-09-05,,,f,[],,,1,"In: Der Urologe, Jg. 54, Nr. 12, S. 1710–1716. doi:10.1007/s00120-015-4013-y.","Chakkalakal, Denny/ Weißbach, L. (2015):",,,,,,,,,,,,,sexualitat-im-alter-die-rolle-des-arztes-bei-der-erhaltung-sexueller-gesundheit-alterer-manner,,,"Sexualität im Alter. Die Rolle des Arztes bei der Erhaltung sexueller Gesundheit älterer Männer.",,,/home/sexualitat-im-alter-die-rolle-des-arztes-bei-der-erhaltung-sexueller-gesundheit-alterer-manner/,,,t,f,t,de,1,2,2015-09-05,
779,2010-06-03,Link,,f,[],,,1,"In: Macromolecular Chemistry and Physics 211 (2010). pp 166-170. DOI: 10.1002/macp.200900515","Markus Antonietti/Peter Fratzl (2010):",Link,,,,,,,,,,,,biomimetic-principles-polymer-and-material-science,,,"Biomimetic Principles in Polymer and Material Science.",,,/home/biomimetic-principles-polymer-and-material-science/,,,t,f,t,en,1,2,2010-07-06,"http://onlinelibrary.wiley.com/doi/10.1002/macp.200900515/abstract http://onlinelibrary.wiley.com/doi/10.1002/macp.200900515/abstract http://onlinelibrary.wiley.com/doi/10.1002/macp.200900515/abstract http://onlinelibrary.wiley.com/doi/10.1002/macp.200900515/abstract"
1866,2013-07-14,,,f,[],,,1,"In: Emmanuel Alloa, Francesca Falk (Hg.): BildÖkonomie. Haushalten mit Sichtbarkeiten. München. S.133-149.","Bruhn, Matthias (2013):",,,,,,,,,,,,,im-supermarkt-der-bilder,,,"Im Supermarkt der Bilder.",,,/home/im-supermarkt-der-bilder/,,,f,f,t,de,1,3,2013-07-14,
1675,2015-07-12,PDF,,f,[],,,1,"In: Bredekamp, Horst/Schäffner, Wolfgang (Hg.): Haare hören – Strukturen wissen – Räume agieren. Berichte aus dem Interdisziplinären Labor »Bild Wissen Gestaltung«. Bielefeld: transcript, S. 199–213.","Schäffner, Wolfgang (2015):",PDF,,,,,,,,,,,,interdisziplinare-gestaltung-einladung-das-neue-feld-einer-geistes-und-materialwissenschaft,,,"Interdisziplinäre Gestaltung. Einladung in das neue Feld einer Geistes- und Materialwissenschaft.",,,/home/interdisziplinare-gestaltung-einladung-das-neue-feld-einer-geistes-und-materialwissenschaft/,,,t,t,t,de,1,3,2015-07-12,
774,2009-06-03,,,f,[],,,1,"Berlin: diaphanes.","Vogl, Joseph/Schimma, Sabine (Hg.) (2009):",,,,,,,,,,,,,versuchsanordnungen-1800,,,"Versuchsanordnungen 1800.",,,/home/versuchsanordnungen-1800/,,,t,f,t,de,1,4,2009-07-06,
1056,2016-06-16,,,f,[],,,1,,,,,,,,,,,,,,,c-sauer-raum-und-material-artikelserie-md-interior-i-design-i-architekture-konradin-verlag-2010-2015,,,"C. Sauer: Raum und Material. Artikelserie in md - Interior I Design I Architekture, Konradin Verlag (2010 - 2015).",,,,,,f,f,f,de,1,1,2016-07-06,
833,2015-06-07,,,f,[],,,1,"Berlin: Suhrkamp.","Weigel, Sigrid (2015):",,,,,,,,,,,,,grammatologie-der-bilder,,,"Grammatologie der Bilder.",,,/home/grammatologie-der-bilder/,,,f,f,t,de,1,5,2015-07-06,
1109,2011-06-19,,,f,[],,,1,"München: Fink.","Därmann, Iris/Busch, Katrin (Hg.) (2011):",,,,,,,,,,,,,bildtheorien-aus-frankreich,,,"Bildtheorien aus Frankreich.",,,/home/bildtheorien-aus-frankreich/,,,f,f,t,de,1,4,2011-07-06,
2035,2013-07-25,PDF,,f,[],,,1,"In: Library Hi Tech, vol. 31, iss. 1, pp. 182–188.","Seadle, Michael (2013):",PDF,,,,,,,,,,,,archiving-digital-world-resource-description-framework-rdf,,,"Archiving in the Digital World: Resource Description Framework (RDF).",,,/home/archiving-digital-world-resource-description-framework-rdf/,,,t,t,t,en,1,2,2013-07-25,"http://www.emeraldinsight.com/doi/pdfplus/10.1108/07378831311304010 http://www.emeraldinsight.com/doi/pdfplus/10.1108/07378831311304010 http://www.emeraldinsight.com/doi/pdfplus/10.1108/07378831311304010 http://www.emeraldinsight.com/doi/pdfplus/10.1108/07378831311304010"
2258,2016-08-08,,1141,f,[],,,1,"Actus et Imago, Bd. 1. Berlin: Akademie Verlag.","Bredekamp, Horst/Krois, John (Hg.):",,,,,,,,,,,,,sehen-und-handeln,,,"Sehen und Handeln.",,,/home/sehen-und-handeln/,,,t,f,t,de,1,4,2011-08-08,
1945,2003-07-18,,,f,[],,,1,"In: Berz, Peter/Bitsch, Annette/Siegert, Bernhard (Hg.): FAKTisch. Festschrift für Friedrich Kittler zum 60. Geburtstag. München: Wilhelm Fink Verlag, S. 225–229.","Brüning, Jochen (2003):",,,,,,,,,,,,,wissen-und-vergewisserung,,,"Wissen und Vergewisserung.",,,/home/wissen-und-vergewisserung/,,,f,f,t,de,1,1,2003-07-18,
2190,2011-08-02,,1104,f,[],,,1,"Bielefeld: transcript.","Mareis, Claudia (2011):",,,,,,,,,,,,,design-als-wissenskultur-interferenzen-zwischen-design-und-wissensdiskursen-seit-1960,,,"Design als Wissenskultur: Interferenzen zwischen Design- und Wissensdiskursen seit 1960.",,,/home/design-als-wissenskultur-interferenzen-zwischen-design-und-wissensdiskursen-seit-1960/,,,t,t,t,de,1,5,2011-08-02,
2319,2009-08-11,,,f,[],,,1,"New Haven/London: Yale Univ. Press.","Klonk, Charlotte (2009):",,,,,,,,,,,,,spaces-experience-art-gallery-interiors-1800-2000,,,"Spaces of Experience. Art Gallery Interiors from 1800 to 2000.",,,/home/spaces-experience-art-gallery-interiors-1800-2000/,,,f,f,t,en,1,5,2009-08-11,
954,2016-06-13,,,f,[],,,1,,,,,,,,,,,,,,,severine-marguin-interaktive-karte-uber-die-berliner-projektraume-seit-1970-online-archiv-httpwwwprojektraume-berlinnetinteraktivekarteindexphp,,,"Séverine Marguin: Interaktive Karte über die Berliner Projekträume seit 1970 (Online Archiv): http://www.projektraume-berlin.net/interaktivekarte/index.php",,,,,,f,f,f,de,1,1,2016-07-06,"http://www.projektraume-berlin.net/interaktivekarte/index.php http://www.projektraume-berlin.net/interaktivekarte/index.php"
1704,2014-07-12,,,f,[],,,1,"Wien: Böhlau Verlag.","Heumann, Ina (2014):",,,,,,,,,,,,,gegenstucke-populares-wissen-im-transatlantischen-vergleich-19481984,,,"Gegenstücke. Populäres Wissen im transatlantischen Vergleich, 1948–1984.",,,/home/gegenstucke-populares-wissen-im-transatlantischen-vergleich-19481984/,,,f,f,t,de,1,5,2014-07-12,
2207,2016-08-02,,,f,[],,,1,"London/New York : Routledge.","Tomšič, Samo/Zevnik, Andreja (eds.) (2016):",,,,,,,,,,,,,jacques-lacan-between-psychoanalysis-and-politics,,,"Jacques Lacan: Between Psychoanalysis and Politics.",,,/home/jacques-lacan-between-psychoanalysis-and-politics/,,,t,f,t,en,1,4,2016-08-02,
1465,2014-07-07,,,f,[],,,1,"In: Langmuir, vol. 30, no. 12, pp. 3455–3459. doi: 10.1021/la404818a.","Rabe, Jürgen P./Severin, N./Sokolov, I. M. (2014):",,,,,,,,,,,,,dynamics-ethanol-and-water-mixtures-observed-selfadjusting-molecularly-thin-slit-pore,,,"Dynamics of Ethanol and Water Mixtures Observed in a Selfadjusting Molecularly Thin Slit Pore.",,,/home/dynamics-ethanol-and-water-mixtures-observed-selfadjusting-molecularly-thin-slit-pore/,,,t,f,t,en,1,2,2014-07-07,
2222,2007-08-08,,,f,[],,,1,"Information Management in German Universities, PDINI – Deutsche Initiative für Netzwerkinformation e.V. Bad Honnef: Bock + Herchen.","Degkwitz, Andreas/Schirmbacher, Peter (2007):",,,,,,,,,,,,,informationsinfrastrukturen-im-wandel-informationsmanagement-deutschen-universitaten-changing-infrastructures-academic-services,,,"Informationsinfrastrukturen im Wandel. Informationsmanagement an deutschen Universitäten: Changing Infrastructures for Academic Services.",,,/home/informationsinfrastrukturen-im-wandel-informationsmanagement-deutschen-universitaten-changing-infrastructures-academic-services/,,,f,f,t,de,1,4,2007-08-08,
1867,2013-07-14,,,f,[],,,1,"In: Attempto! 34: Schönheit in der Wissenschaft. Grundlagen oder Beiwerk? Tübingen: Eberhard Karls Universität. S. 10-11.","Bruhn, Matthias (2013):",,,,,,,,,,,,,nachbilder-der-natur-asthetische-wahrnehmung-der-wissenschaft,,,"Nachbilder der Natur. Ästhetische Wahrnehmung in der Wissenschaft.",,,/home/nachbilder-der-natur-asthetische-wahrnehmung-der-wissenschaft/,,,f,f,t,de,1,1,2013-07-14,
908,2015-06-09,,,f,[],,,1,"In: Facial Plastic Surgery, vol. 31, no. 5, pp. 431–438. doi: 10.1055/s-0035-1564720.","Grewe, Carl Martin/Schreiber, Lisa/Zachow, Stefan (2015):",,,,,,,,,,,,,fast-and-accurate-digital-morphometry-facial-expressions,,,"Fast and Accurate Digital Morphometry of Facial Expressions.",,,/home/fast-and-accurate-digital-morphometry-facial-expressions/,,,t,f,t,en,1,2,2015-07-06,
2062,2016-07-25,Link,,f,[],,,1,"In: The Germanic Review: Literature, Culture, Theory. Vol. 91, Iss. 1, pp. 87–96.","Vogl, Joseph/Simon, Oliver (2016):",Link,,,,,,,,,,,,interview-als-form,,,"Interview als Form.",,,/home/interview-als-form/,,,t,t,f,de,1,2,2016-07-25,"http://dx.doi.org/10.1080/00168890.2016.1133972 http://dx.doi.org/10.1080/00168890.2016.1133972 http://dx.doi.org/10.1080/00168890.2016.1133972 http://dx.doi.org/10.1080/00168890.2016.1133972"
2450,2015-09-08,,,f,[],,,1,"In: Neuron, vol. 86, no.1, pp. 1–10. doi: 10.1016/j.neuron.2015.03.015.","Schuck, Nicolas W./Gaschler, Robert/Wenke, Dorit/Heinzle, Jakob/Frensch, Peter A./Haynes, John-Dylan/Reverberi, Carlo. (2015):",,,,,,,,,,,,,medial-prefrontal-cortex-predicts-internally-driven-strategy-shifts,,,"Medial Prefrontal Cortex Predicts Internally Driven Strategy Shifts.",,,/home/medial-prefrontal-cortex-predicts-internally-driven-strategy-shifts/,,,t,f,t,en,1,2,2015-09-08,
1116,2008-06-19,,,f,[],,,1,"Berlin/New York: de Gruyter.","Deuflhard, Peter/Bornemann, Volkmar (2008):",,,,,,,,,,,,,numerische-mathematik-2-gewohnliche-differentialgleichungen-3-aufl,,,"Numerische Mathematik 2. Gewöhnliche Differentialgleichungen. 3. Aufl.",,,/home/numerische-mathematik-2-gewohnliche-differentialgleichungen-3-aufl/,,,f,f,t,de,1,5,2008-07-06,
864,2016-06-08,,,f,[],,,1,,,,,,,,,,,,,,,serien-d-grimm-c-liebscher-j-herrmann-and-arbuzova-dna-controlled-aggregation-virus-particles-mimicking-tetherin-mechanism-new-j-chem-2014-38-51815185,,,"Serien, D., Grimm, C., Liebscher, J., Herrmann, A., and Arbuzova A. DNA-controlled aggregation of virus like particles – mimicking a tetherin-like mechanism. New J. Chem., 2014, 38, 5181–5185.",,,,,,f,f,f,de,1,1,2016-07-06,
1855,2015-07-14,,,f,[],,,1,"In: Burioni, Matteo/Dogramaci, Burcu/Pfisterer, Ulrich (Hg.): Kunstgeschichten 1915. Hundert Jahre Heinrich Wölfflin: Kunstgeschichtliche Grundbegriffe. Passau: Dietmar Klinger, S. 410–415.","Bruhn, Matthias (2015):",,,,,,,,,,,,,sortierungsprobleme-vergleichendes-sehen-kunst-und-bildwissenschaft-seit-heinrich-wolfflin_2,,,"Sortierungsprobleme. Vergleichendes Sehen in Kunst- und Bildwissenschaft seit Heinrich Wölfflin.",,,/home/sortierungsprobleme-vergleichendes-sehen-kunst-und-bildwissenschaft-seit-heinrich-wolfflin_2/,,,f,f,t,de,1,3,2015-07-14,
846,2016-06-07,,,f,[],,,1,,,,,,,,,,,,,,,jorg-trempler-katastrophen-ihre-entstehung-aus-dem-bild-berlin-wagenbach-verlag-2013,,,"Jörg Trempler: Katastrophen. Ihre Entstehung aus dem Bild, Berlin: Wagenbach Verlag 2013.",,,,,,f,f,f,de,1,1,2016-07-06,
946,2012-06-13,,,f,[],,,1,"Actus et Imago, Bd. 9. Berlin: Akademie Verlag.","Bredekamp, Horst/Lauschke, Marion/Arteaga, Alex (Hg.) (2012):",,,,,,,,,,,,,bodies-action-and-symbolic-forms-zwei-seiten-der-verkorperungstheorie,,,"Bodies in Action and Symbolic Forms. Zwei Seiten der Verkörperungstheorie.",,,/home/bodies-action-and-symbolic-forms-zwei-seiten-der-verkorperungstheorie/,,,t,f,t,de,1,4,2012-07-06,
